CompanyName,OrderID,ProductName,Quantity,UnitPrice,TotalAfterDiscount
Save-a-lot Markets,10440,Thüringer Rostbratwurst,24,99,$2019.60
Save-a-lot Markets,10452,Gula Malacca,100,15.5,$1472.50
Save-a-lot Markets,10452,Rössle Sauerkraut,15,36.4,$546.00
Save-a-lot Markets,10510,Rhönbräu Klosterbier,36,7.75,$251.10
Save-a-lot Markets,10510,Thüringer Rostbratwurst,36,123.79,$4456.44
Save-a-lot Markets,10555,Gnocchi di nonna Alice,40,38,$1216.00
Save-a-lot Markets,10555,Guaraná Fantástica,18,4.5,$64.80
Save-a-lot Markets,10555,Manjimup Dried Apples,20,53,$848.00
Save-a-lot Markets,10555,Teatime Chocolate Biscuits,35,9.2,$257.60
Save-a-lot Markets,10555,Tofu,30,23.25,$558.00
Save-a-lot Markets,10603,Gustaf's Knäckebröd,48,21,$1008.00
Save-a-lot Markets,10603,Maxilaku,25,20,$475.00
Save-a-lot Markets,10607,Boston Crab Meat,42,18.4,$772.80
Save-a-lot Markets,10607,Carnival Cotton Candy,100,39,$3900.00
Save-a-lot Markets,10607,Geitost,14,2.5,$35.00
Save-a-lot Markets,10607,Mozzarella di Giovanni,12,34.8,$417.60
Save-a-lot Markets,10607,Uncle Bob's Organic Dried Pears,45,30,$1350.00
Save-a-lot Markets,10612,Camembert Pierrot,40,34,$1360.00
Save-a-lot Markets,10612,Inlagd Sill,55,19,$1045.00
Save-a-lot Markets,10612,Lakkalikööri,80,18,$1440.00
Save-a-lot Markets,10612,Maxilaku,18,20,$360.00
Save-a-lot Markets,10627,Röd Kaviar,35,15,$446.25
Save-a-lot Markets,10627,Tarte au sucre,15,49.3,$739.50
Save-a-lot Markets,10657,Camembert Pierrot,30,34,$1020.00
Save-a-lot Markets,10657,Genen Shouyu,50,15.5,$775.00
Save-a-lot Markets,10657,Gnocchi di nonna Alice,45,38,$1710.00
Save-a-lot Markets,10657,Jack's New England Clam Chowder,24,9.65,$231.60
Save-a-lot Markets,10657,Spegesild,45,12,$540.00
Save-a-lot Markets,10657,Zaanse koeken,10,9.5,$95.00
Save-a-lot Markets,10678,Geitost,30,2.5,$75.00
Save-a-lot Markets,10678,Jack's New England Clam Chowder,120,9.65,$1158.00
Save-a-lot Markets,10678,Queso Manchego La Pastora,100,38,$3800.00
Save-a-lot Markets,10678,Tourtière,30,7.45,$223.50
Save-a-lot Markets,10700,Chai,5,18,$72.00
Save-a-lot Markets,10700,Flotemysost,60,21.5,$1032.00
Save-a-lot Markets,10700,Sasquatch Ale,12,14,$134.40
Save-a-lot Markets,10700,Scottish Longbreads,40,12.5,$400.00
Save-a-lot Markets,10711,Jack's New England Clam Chowder,42,9.65,$405.30
Save-a-lot Markets,10711,Perth Pasties,120,32.8,$3936.00
Save-a-lot Markets,10711,Teatime Chocolate Biscuits,12,9.2,$110.40
Save-a-lot Markets,10713,Gumbär Gummibärchen,30,31.23,$936.90
Save-a-lot Markets,10713,Rogede sild,110,9.5,$1045.00
Save-a-lot Markets,10713,Spegesild,24,12,$288.00
Save-a-lot Markets,10714,Carnival Cotton Candy,27,39,$789.75
Save-a-lot Markets,10714,Chang,30,19,$427.50
Save-a-lot Markets,10714,Escargots de Bourgogne,12,13.25,$119.25
Save-a-lot Markets,10714,Gnocchi di nonna Alice,18,38,$513.00
Save-a-lot Markets,10714,Zaanse koeken,50,9.5,$356.25
Save-a-lot Markets,10722,Chang,3,19,$57.00
Save-a-lot Markets,10722,Gorgonzola Telino,50,12.5,$625.00
Save-a-lot Markets,10722,Rhönbräu Klosterbier,42,7.75,$325.50
Save-a-lot Markets,10722,Scottish Longbreads,45,12.5,$562.50
Save-a-lot Markets,10748,Boston Crab Meat,40,18.4,$736.00
Save-a-lot Markets,10748,Gnocchi di nonna Alice,28,38,$1064.00
Save-a-lot Markets,10748,Tunnbröd,44,9,$396.00
Save-a-lot Markets,10757,Peanut Butter Cups,7,55,$385.00
Save-a-lot Markets,10757,Sasquatch Ale,30,14,$420.00
Save-a-lot Markets,10757,Tarte au sucre,30,49.3,$1479.00
Save-a-lot Markets,10757,Wimmers gute Semmelknödel,24,33.25,$798.00
Save-a-lot Markets,10815,Geitost,16,2.5,$40.00
Save-a-lot Markets,10847,Camembert Pierrot,45,34,$1224.00
Save-a-lot Markets,10847,Chai,80,18,$1152.00
Save-a-lot Markets,10847,Flotemysost,55,21.5,$946.00
Save-a-lot Markets,10847,Gravad lax,60,26,$1248.00
Save-a-lot Markets,10847,Rogede sild,36,9.5,$273.60
Save-a-lot Markets,10847,Teatime Chocolate Biscuits,12,9.2,$88.32
Save-a-lot Markets,10882,Maxilaku,20,20,$340.00
Save-a-lot Markets,10882,Singaporean Hokkien Fried Mee,25,14,$350.00
Save-a-lot Markets,10882,Tourtière,32,7.45,$202.64
Save-a-lot Markets,10894,Gudbrandsdalsost,50,36,$1710.00
Save-a-lot Markets,10894,Konbu,28,6,$159.60
Save-a-lot Markets,10894,Rhönbräu Klosterbier,120,7.75,$883.50
Save-a-lot Markets,10941,Gorgonzola Telino,44,12.5,$412.50
Save-a-lot Markets,10941,Mozzarella di Giovanni,50,34.8,$1740.00
Save-a-lot Markets,10941,Scottish Longbreads,80,12.5,$750.00
Save-a-lot Markets,10941,Tarte au sucre,30,49.3,$1109.25
Save-a-lot Markets,10983,Konbu,84,6,$428.40
Save-a-lot Markets,10983,Ravioli Angelo,15,19.5,$292.50
Save-a-lot Markets,10984,Guaraná Fantástica,20,4.5,$90.00
Save-a-lot Markets,10984,Inlagd Sill,40,19,$760.00
Save-a-lot Markets,10984,Pavlova,55,17.45,$959.75
Save-a-lot Markets,11002,Konbu,56,6,$336.00
Save-a-lot Markets,11002,Pâté chinois,40,24,$960.00
Save-a-lot Markets,11002,Singaporean Hokkien Fried Mee,24,14,$285.60
Save-a-lot Markets,11002,Steeleye Stout,15,18,$229.50
Save-a-lot Markets,11030,Chang,100,19,$1425.00
Save-a-lot Markets,11030,Chef Anton's Gumbo Mix,70,21.35,$1494.50
Save-a-lot Markets,11030,Peanut Butter Cups,100,55,$4125.00
Save-a-lot Markets,11030,Thüringer Rostbratwurst,60,123.79,$5570.55
Save-a-lot Markets,11031,Chai,45,18,$810.00
Save-a-lot Markets,11031,Flotemysost,16,21.5,$344.00
Save-a-lot Markets,11031,Guaraná Fantástica,21,4.5,$94.50
Save-a-lot Markets,11031,Konbu,80,6,$480.00
Save-a-lot Markets,11031,Wimmers gute Semmelknödel,20,33.25,$665.00
Save-a-lot Markets,11064,Carnival Cotton Candy,77,39,$2702.70
Save-a-lot Markets,11064,Jack's New England Clam Chowder,12,9.65,$115.80
Save-a-lot Markets,11064,Pâté chinois,4,24,$86.40
Save-a-lot Markets,11064,Perth Pasties,25,32.8,$738.00
Save-a-lot Markets,11064,Scottish Longbreads,55,12.5,$687.50
Seven Seas Imports,10359,Camembert Pierrot,80,27.2,$2067.20
Seven Seas Imports,10359,Gorgonzola Telino,70,10,$665.00
Seven Seas Imports,10359,Pavlova,56,13.9,$739.48
Seven Seas Imports,10377,Chartreuse verte,20,14.4,$244.80
Seven Seas Imports,10377,Rössle Sauerkraut,20,36.4,$618.80
Seven Seas Imports,10388,Filo Mix,20,5.6,$89.60
Seven Seas Imports,10388,Perth Pasties,40,26.2,$1048.00
Seven Seas Imports,10388,Rogede sild,15,7.6,$91.20
Seven Seas Imports,10472,Guaraná Fantástica,80,3.6,$273.60
Seven Seas Imports,10472,Manjimup Dried Apples,18,42.4,$763.20
Seven Seas Imports,10523,Carnival Cotton Candy,25,39,$877.50
Seven Seas Imports,10523,Gravad lax,18,26,$421.20
Seven Seas Imports,10523,Jack's New England Clam Chowder,6,9.65,$52.11
Seven Seas Imports,10523,Sir Rodney's Marmalade,15,81,$1093.50
Seven Seas Imports,10547,Inlagd Sill,60,19,$1140.00
Seven Seas Imports,10547,Mascarpone Fabioli,24,32,$652.80
Seven Seas Imports,10800,Manjimup Dried Apples,10,53,$477.00
Seven Seas Imports,10800,Queso Cabrales,50,21,$945.00
Seven Seas Imports,10800,Tourtière,7,7.45,$46.94
Seven Seas Imports,10804,Maxilaku,4,20,$68.00
Seven Seas Imports,10804,Rössle Sauerkraut,24,45.6,$1094.40
Seven Seas Imports,10869,Chai,40,18,$720.00
Seven Seas Imports,10869,Queso Cabrales,10,21,$210.00
Seven Seas Imports,10869,Scottish Longbreads,20,12.5,$250.00
Seven Seas Imports,10869,Tunnbröd,50,9,$450.00
Simons bistro,10341,Geitost,8,2,$16.00
Simons bistro,10341,Peanut Butter Cups,9,44,$336.60
Simons bistro,10417,Côte de Blaye Wines,50,210.8,$10540.00
Simons bistro,10417,Original Frankfurter grüne Soße,35,10.4,$364.00
Simons bistro,10417,Scottish Longbreads,36,10,$270.00
Simons bistro,10417,Spegesild,2,9.6,$14.40
Simons bistro,10556,Mozzarella di Giovanni,24,34.8,$835.20
Simons bistro,10642,Sir Rodney's Scones,30,10,$240.00
Simons bistro,10642,Sirop d'érable,20,28.5,$456.00
Simons bistro,10669,Inlagd Sill,30,19,$570.00
Simons bistro,10802,Manjimup Dried Apples,30,53,$1192.50
Simons bistro,10802,Nord-Ost Matjeshering,25,25.89,$485.44
Simons bistro,10802,Pâté chinois,60,24,$1080.00
Simons bistro,10802,Tarte au sucre,5,49.3,$184.88
Simons bistro,11074,Pavlova,14,17.45,$232.09
Spécialités du monde,10738,Pavlova,3,17.45,$52.35
Spécialités du monde,10907,Rhönbräu Klosterbier,14,7.75,$108.50
Spécialités du monde,10964,Côte de Blaye Wines,5,263.5,$1317.50
Spécialités du monde,10964,Gudbrandsdalsost,10,36,$360.00
Spécialités du monde,11043,Queso Cabrales,10,21,$210.00
Split Rail Beer & Ale,10271,Geitost,24,2,$48.00
Split Rail Beer & Ale,10329,Côte de Blaye Wines,20,210.8,$4005.20
Split Rail Beer & Ale,10329,Gnocchi di nonna Alice,12,30.4,$346.56
Split Rail Beer & Ale,10329,Nord-Ost Matjeshering,8,20.7,$157.32
Split Rail Beer & Ale,10329,Teatime Chocolate Biscuits,10,7.3,$69.35
Split Rail Beer & Ale,10349,Tourtière,24,5.9,$141.60
Split Rail Beer & Ale,10369,Gnocchi di nonna Alice,18,30.4,$410.40
Split Rail Beer & Ale,10369,Thüringer Rostbratwurst,20,99,$1980.00
Split Rail Beer & Ale,10385,Camembert Pierrot,20,27.2,$435.20
Split Rail Beer & Ale,10385,Scottish Longbreads,8,10,$64.00
Split Rail Beer & Ale,10385,Uncle Bob's Organic Dried Pears,10,24,$192.00
Split Rail Beer & Ale,10432,Gumbär Gummibärchen,10,24.9,$249.00
Split Rail Beer & Ale,10432,Tourtière,40,5.9,$236.00
Split Rail Beer & Ale,10756,Gudbrandsdalsost,20,36,$576.00
Split Rail Beer & Ale,10756,Inlagd Sill,20,19,$304.00
Split Rail Beer & Ale,10756,Scottish Longbreads,6,12.5,$60.00
Split Rail Beer & Ale,10821,Manjimup Dried Apples,6,53,$318.00
Split Rail Beer & Ale,10821,Steeleye Stout,20,18,$360.00
Split Rail Beer & Ale,10974,Vegie-spread,10,43.9,$439.00
Suprêmes délices,10252,Camembert Pierrot,40,27.2,$1088.00
Suprêmes délices,10252,Geitost,25,2,$47.50
Suprêmes délices,10252,Sir Rodney's Marmalade,40,64.8,$2462.40
Suprêmes délices,10302,Carnival Cotton Candy,40,31.2,$1248.00
Suprêmes délices,10302,Ipoh Coffee,12,36.8,$441.60
Suprêmes délices,10302,Rössle Sauerkraut,28,36.4,$1019.20
Suprêmes délices,10458,Flotemysost,50,17.2,$860.00
Suprêmes délices,10458,Gnocchi di nonna Alice,15,30.4,$456.00
Suprêmes délices,10458,Gumbär Gummibärchen,30,24.9,$747.00
Suprêmes délices,10458,Ipoh Coffee,20,36.8,$736.00
Suprêmes délices,10458,Rössle Sauerkraut,30,36.4,$1092.00
Suprêmes délices,10463,Singaporean Hokkien Fried Mee,50,11.2,$560.00
Suprêmes délices,10463,Teatime Chocolate Biscuits,21,7.3,$153.30
Suprêmes délices,10475,Gorgonzola Telino,35,10,$297.50
Suprêmes délices,10475,Lakkalikööri,42,14.4,$514.08
Suprêmes délices,10475,Louisiana Hot Spiced Okra,60,13.6,$693.60
Suprêmes délices,10767,Singaporean Hokkien Fried Mee,2,14,$28.00
Suprêmes délices,10841,Gnocchi di nonna Alice,30,38,$1140.00
Suprêmes délices,10841,Original Frankfurter grüne Soße,15,13,$195.00
Suprêmes délices,10841,Peanut Butter Cups,50,55,$2750.00
Suprêmes délices,10846,Chef Anton's Cajun Seasoning,21,22,$462.00
Suprêmes délices,10846,Longlife Tofu,20,10,$200.00
Suprêmes délices,10846,Outback Lager,30,15,$450.00
Suprêmes délices,10885,Chang,20,19,$380.00
Suprêmes délices,10885,Guaraná Fantástica,12,4.5,$54.00
Suprêmes délices,10885,Original Frankfurter grüne Soße,25,13,$325.00
Suprêmes délices,10885,Outback Lager,30,15,$450.00
Suprêmes délices,10930,Escargots de Bourgogne,30,13.25,$318.00
Suprêmes délices,10930,Pâté chinois,25,24,$480.00
Suprêmes délices,10930,Schoggi Schokolade,25,43.9,$1097.50
Suprêmes délices,10930,Sir Rodney's Scones,36,10,$360.00
Suprêmes délices,11035,Chai,10,18,$180.00
Suprêmes délices,11035,Singaporean Hokkien Fried Mee,30,14,$420.00
Suprêmes délices,11035,Steeleye Stout,60,18,$1080.00
Suprêmes délices,11035,Tourtière,10,7.45,$74.50
Suprêmes délices,11038,Boston Crab Meat,5,18.4,$73.60
Suprêmes délices,11038,Filo Mix,2,7,$14.00
Suprêmes délices,11038,Flotemysost,30,21.5,$645.00
The Big Cheese,10310,Pavlova,10,13.9,$139.00
The Big Cheese,10310,Tarte au sucre,5,39.4,$197.00
The Big Cheese,10708,Chef Anton's Gumbo Mix,4,21.35,$85.40
The Big Cheese,10708,Inlagd Sill,5,19,$95.00
The Big Cheese,10805,Côte de Blaye Wines,10,263.5,$2635.00
The Big Cheese,10805,Sasquatch Ale,10,14,$140.00
The Big Cheese,10992,Mozzarella di Giovanni,2,34.8,$69.60
The Cracker Box,10624,Gula Malacca,10,19.45,$194.50
The Cracker Box,10624,Rössle Sauerkraut,10,45.6,$456.00
The Cracker Box,10624,Thüringer Rostbratwurst,6,123.79,$742.74
The Cracker Box,10775,Laughing Lumberjack Lager,3,14,$42.00
The Cracker Box,11003,Boston Crab Meat,10,18.4,$184.00
The Cracker Box,11003,Chai,4,18,$72.00
The Cracker Box,11003,Filo Mix,10,7,$70.00
Toms Spezialitäten,10249,Manjimup Dried Apples,40,42.4,$1696.00
Toms Spezialitäten,10249,Tofu,9,18.6,$167.40
Toms Spezialitäten,10438,Ravioli Angelo,15,15.6,$187.20
Toms Spezialitäten,10438,Sasquatch Ale,20,11.2,$179.20
Toms Spezialitäten,10438,Teatime Chocolate Biscuits,15,7.3,$87.60
Toms Spezialitäten,10446,Filo Mix,15,5.6,$75.60
Toms Spezialitäten,10446,Gorgonzola Telino,3,10,$27.00
Toms Spezialitäten,10446,Guaraná Fantástica,20,3.6,$64.80
Toms Spezialitäten,10446,Teatime Chocolate Biscuits,12,7.3,$78.84
Toms Spezialitäten,10548,Jack's New England Clam Chowder,14,9.65,$135.10
Toms Spezialitäten,10548,Sasquatch Ale,10,14,$105.00
Toms Spezialitäten,10608,Gnocchi di nonna Alice,28,38,$1064.00
Toms Spezialitäten,10967,Maxilaku,40,20,$800.00
Toms Spezialitäten,10967,Teatime Chocolate Biscuits,12,9.2,$110.40
Tortuga Restaurante,10276,Konbu,10,4.8,$48.00
Tortuga Restaurante,10293,Carnarvon Tigers,12,50,$600.00
Tortuga Restaurante,10293,Guaraná Fantástica,10,3.6,$36.00
Tortuga Restaurante,10293,Rhönbräu Klosterbier,6,6.2,$37.20
Tortuga Restaurante,10293,Vegie-spread,5,35.1,$175.50
Tortuga Restaurante,10304,Flotemysost,2,17.2,$34.40
Tortuga Restaurante,10304,Maxilaku,30,16,$480.00
Tortuga Restaurante,10304,Peanut Butter Cups,10,44,$440.00
Tortuga Restaurante,10319,Carnival Cotton Candy,8,31.2,$249.60
Tortuga Restaurante,10319,Lakkalikööri,30,14.4,$432.00
Tortuga Restaurante,10319,Rössle Sauerkraut,14,36.4,$509.60
Tortuga Restaurante,10518,Côte de Blaye Wines,15,263.5,$3952.50
Tortuga Restaurante,10518,Guaraná Fantástica,5,4.5,$22.50
Tortuga Restaurante,10518,Gula Malacca,9,19.45,$175.05
Tortuga Restaurante,10576,Chai,10,18,$180.00
Tortuga Restaurante,10576,Gorgonzola Telino,20,12.5,$250.00
Tortuga Restaurante,10576,Gula Malacca,21,19.45,$408.45
Tortuga Restaurante,10676,Gula Malacca,21,19.45,$408.45
Tortuga Restaurante,10676,Teatime Chocolate Biscuits,7,9.2,$64.40
Tortuga Restaurante,10842,Ipoh Coffee,5,46,$230.00
Tortuga Restaurante,10842,Outback Lager,12,15,$180.00
Tortuga Restaurante,10842,Queso Cabrales,15,21,$315.00
Tortuga Restaurante,10842,Scottish Longbreads,20,12.5,$250.00
Tortuga Restaurante,10915,Carnival Cotton Candy,10,39,$390.00
Tortuga Restaurante,10915,Geitost,30,2.5,$75.00
Tortuga Restaurante,10915,Tourtière,10,7.45,$74.50
Tortuga Restaurante,11069,Chartreuse verte,20,18,$360.00
Tradição Hipermercados,10292,Sir Rodney's Marmalade,20,64.8,$1296.00
Tradição Hipermercados,10496,Gorgonzola Telino,20,10,$190.00
Tradição Hipermercados,10606,Chef Anton's Cajun Seasoning,20,22,$352.00
Tradição Hipermercados,10606,Pâté chinois,20,24,$384.00
Tradição Hipermercados,10606,Tarte au sucre,10,49.3,$394.40
Tradição Hipermercados,10830,Camembert Pierrot,30,34,$1020.00
Tradição Hipermercados,10830,Chartreuse verte,28,18,$504.00
Tradição Hipermercados,10830,Grandma's Boysenberry Spread,6,25,$150.00
Tradição Hipermercados,10830,Scottish Longbreads,24,12.5,$300.00
Tradição Hipermercados,10834,Nord-Ost Matjeshering,20,25.89,$491.91
Tradição Hipermercados,10834,Thüringer Rostbratwurst,8,123.79,$940.80
Tradição Hipermercados,10839,Escargots de Bourgogne,30,13.25,$357.75
Tradição Hipermercados,10839,Mozzarella di Giovanni,15,34.8,$469.80
Trail's Head Gourmet Provisioners,10574,Boston Crab Meat,2,18.4,$36.80
Trail's Head Gourmet Provisioners,10574,Geitost,14,2.5,$35.00
Trail's Head Gourmet Provisioners,10574,Tarte au sucre,10,49.3,$493.00
Trail's Head Gourmet Provisioners,10574,Wimmers gute Semmelknödel,6,33.25,$199.50
Trail's Head Gourmet Provisioners,10577,Chartreuse verte,10,18,$180.00
Trail's Head Gourmet Provisioners,10577,Original Frankfurter grüne Soße,18,13,$234.00
Trail's Head Gourmet Provisioners,10577,Rhönbräu Klosterbier,20,7.75,$155.00
Trail's Head Gourmet Provisioners,10822,Outback Lager,6,15,$90.00
Trail's Head Gourmet Provisioners,10822,Tarte au sucre,3,49.3,$147.90
Vaffeljernet,10367,Louisiana Fiery Hot Pepper Sauce,15,16.8,$252.00
Vaffeljernet,10367,Original Frankfurter grüne Soße,7,10.4,$72.80
Vaffeljernet,10367,Sasquatch Ale,36,11.2,$403.20
Vaffeljernet,10367,Tourtière,18,5.9,$106.20
Vaffeljernet,10399,Flotemysost,30,17.2,$516.00
Vaffeljernet,10399,Lakkalikööri,35,14.4,$504.00
Vaffeljernet,10399,Original Frankfurter grüne Soße,14,10.4,$145.60
Vaffeljernet,10399,Scottish Longbreads,60,10,$600.00
Vaffeljernet,10465,Boston Crab Meat,20,14.7,$294.00
Vaffeljernet,10465,Guaraná Fantástica,25,3.6,$90.00
Vaffeljernet,10465,Rogede sild,30,7.6,$205.20
Vaffeljernet,10465,Thüringer Rostbratwurst,18,99,$1603.80
Vaffeljernet,10465,Valkoinen suklaa,25,13,$325.00
Vaffeljernet,10591,Maple Syrup,14,10,$140.00
Vaffeljernet,10591,Tourtière,50,7.45,$372.50
Vaffeljernet,10591,Uncle Bob's Organic Dried Pears,10,30,$300.00
Vaffeljernet,10602,Original Frankfurter grüne Soße,5,13,$48.75
Vaffeljernet,10688,Rössle Sauerkraut,60,45.6,$2462.40
Vaffeljernet,10688,Sasquatch Ale,14,14,$196.00
Vaffeljernet,10744,Boston Crab Meat,50,18.4,$736.00
Vaffeljernet,10769,Filo Mix,15,7,$99.75
Vaffeljernet,10769,Jack's New England Clam Chowder,30,9.65,$275.03
Vaffeljernet,10769,Sirop d'érable,20,28.5,$570.00
Vaffeljernet,10769,Tarte au sucre,15,49.3,$739.50
Vaffeljernet,10921,Steeleye Stout,10,18,$180.00
Vaffeljernet,10921,Vegie-spread,40,43.9,$1756.00
Vaffeljernet,10946,Guaraná Fantástica,25,4.5,$112.50
Vaffeljernet,10946,Original Frankfurter grüne Soße,40,13,$520.00
Vaffeljernet,10994,Peanut Butter Cups,18,55,$940.50
Victuailles en stock,10251,Gustaf's Knäckebröd,6,16.8,$95.76
Victuailles en stock,10251,Louisiana Fiery Hot Pepper Sauce,20,16.8,$336.00
Victuailles en stock,10251,Ravioli Angelo,15,15.6,$222.30
Victuailles en stock,10334,Filo Mix,8,5.6,$44.80
Victuailles en stock,10334,Scottish Longbreads,10,10,$100.00
Victuailles en stock,10450,Tourtière,6,5.9,$28.32
Victuailles en stock,10459,Mozzarella di Giovanni,40,27.8,$1112.00
Victuailles en stock,10459,Spegesild,20,9.6,$182.40
Victuailles en stock,10459,Uncle Bob's Organic Dried Pears,16,24,$364.80
Victuailles en stock,10546,Steeleye Stout,30,18,$540.00
Victuailles en stock,10546,Tarte au sucre,40,49.3,$1972.00
Victuailles en stock,10546,Uncle Bob's Organic Dried Pears,10,30,$300.00
Victuailles en stock,10806,Chang,20,19,$285.00
Victuailles en stock,10806,Longlife Tofu,15,10,$112.50
Victuailles en stock,10806,Louisiana Fiery Hot Pepper Sauce,2,21.05,$42.10
Victuailles en stock,10814,Chocolade,8,12.75,$86.70
Victuailles en stock,10814,Ipoh Coffee,20,46,$782.00
Victuailles en stock,10814,Jack's New England Clam Chowder,20,9.65,$193.00
Victuailles en stock,10814,Sirop d'érable,30,28.5,$726.75
Victuailles en stock,10843,Manjimup Dried Apples,4,53,$159.00
Victuailles en stock,10850,Geitost,4,2.5,$8.50
Victuailles en stock,10850,Outback Lager,30,15,$382.50
Vins et alcools Chevalier,10248,Mozzarella di Giovanni,5,34.8,$174.00
Vins et alcools Chevalier,10248,Queso Cabrales,12,14,$168.00
Vins et alcools Chevalier,10248,Singaporean Hokkien Fried Mee,10,9.8,$98.00
Vins et alcools Chevalier,10274,Flotemysost,20,17.2,$344.00
Vins et alcools Chevalier,10274,Mozzarella di Giovanni,7,27.8,$194.60
Vins et alcools Chevalier,10295,Gnocchi di nonna Alice,4,30.4,$121.60
Vins et alcools Chevalier,10737,Jack's New England Clam Chowder,12,9.65,$115.80
Vins et alcools Chevalier,10737,Konbu,4,6,$24.00
Vins et alcools Chevalier,10739,Filo Mix,18,7,$126.00
Vins et alcools Chevalier,10739,Inlagd Sill,6,19,$114.00
Wartian Herkku,10266,Queso Manchego La Pastora,12,30.4,$346.56
Wartian Herkku,10270,Inlagd Sill,30,15.2,$456.00
Wartian Herkku,10270,Ipoh Coffee,25,36.8,$920.00
Wartian Herkku,10320,Flotemysost,30,17.2,$516.00
Wartian Herkku,10333,Flotemysost,40,17.2,$619.20
Wartian Herkku,10333,Sir Rodney's Scones,10,8,$72.00
Wartian Herkku,10333,Tofu,10,18.6,$186.00
Wartian Herkku,10412,Tofu,20,18.6,$334.80
Wartian Herkku,10416,Perth Pasties,10,26.2,$262.00
Wartian Herkku,10416,Ravioli Angelo,20,15.6,$312.00
Wartian Herkku,10416,Teatime Chocolate Biscuits,20,7.3,$146.00
Wartian Herkku,10437,Perth Pasties,15,26.2,$393.00
Wartian Herkku,10455,Chartreuse verte,20,14.4,$288.00
Wartian Herkku,10455,Flotemysost,30,17.2,$516.00
Wartian Herkku,10455,Perth Pasties,50,26.2,$1310.00
Wartian Herkku,10455,Sirop d'érable,25,22.8,$570.00
Wartian Herkku,10526,Chai,8,18,$122.40
Wartian Herkku,10526,Gnocchi di nonna Alice,30,38,$969.00
Wartian Herkku,10526,Konbu,10,6,$60.00
Wartian Herkku,10553,Gorgonzola Telino,30,12.5,$375.00
Wartian Herkku,10553,Gustaf's Knäckebröd,24,21,$504.00
Wartian Herkku,10553,Pavlova,14,17.45,$244.30
Wartian Herkku,10553,Queso Cabrales,15,21,$315.00
Wartian Herkku,10553,Steeleye Stout,6,18,$108.00
Wartian Herkku,10583,Camembert Pierrot,24,34,$693.60
Wartian Herkku,10583,Gudbrandsdalsost,10,36,$306.00
Wartian Herkku,10583,Thüringer Rostbratwurst,10,123.79,$1237.90
Wartian Herkku,10636,Chef Anton's Cajun Seasoning,25,22,$550.00
Wartian Herkku,10636,Escargots de Bourgogne,6,13.25,$79.50
Wartian Herkku,10750,Peanut Butter Cups,25,55,$1168.75
Wartian Herkku,10750,Rogede sild,40,9.5,$323.00
Wartian Herkku,10750,Tofu,5,23.25,$98.81
Wartian Herkku,10781,Gnocchi di nonna Alice,20,38,$608.00
Wartian Herkku,10781,Longlife Tofu,35,10,$350.00
Wartian Herkku,10781,Tourtière,3,7.45,$17.88
Wartian Herkku,11025,Chai,10,18,$162.00
Wartian Herkku,11025,Konbu,20,6,$108.00
Wellington Importadora,10256,Original Frankfurter grüne Soße,12,10.4,$124.80
Wellington Importadora,10256,Perth Pasties,15,26.2,$393.00
Wellington Importadora,10420,Konbu,2,4.8,$8.64
Wellington Importadora,10420,Mishi Kobe Niku,20,77.6,$1396.80
Wellington Importadora,10420,Outback Lager,8,12,$86.40
Wellington Importadora,10420,Röd Kaviar,20,12,$216.00
Wellington Importadora,10585,Zaanse koeken,15,9.5,$142.50
Wellington Importadora,10644,Ipoh Coffee,20,46,$920.00
Wellington Importadora,10644,Spegesild,21,12,$226.80
Wellington Importadora,10803,Peanut Butter Cups,15,55,$783.75
Wellington Importadora,10803,Teatime Chocolate Biscuits,24,9.2,$209.76
Wellington Importadora,10809,Filo Mix,20,7,$140.00
Wellington Importadora,10900,Outback Lager,3,15,$33.75
Wellington Importadora,10905,Chai,20,18,$342.00
Wellington Importadora,10935,Chai,21,18,$378.00
Wellington Importadora,10935,Tunnbröd,8,9,$54.00
White Clover Markets,10269,Geitost,60,2,$114.00
White Clover Markets,10269,Mozzarella di Giovanni,20,27.8,$528.20
White Clover Markets,10344,Chef Anton's Cajun Seasoning,35,17.6,$616.00
White Clover Markets,10344,Northwoods Cranberry Sauce,70,32,$1680.00
White Clover Markets,10469,Chang,40,15.2,$516.80
White Clover Markets,10469,Gula Malacca,2,15.5,$26.35
White Clover Markets,10469,Pavlova,35,13.9,$413.53
White Clover Markets,10483,Original Frankfurter grüne Soße,30,10.4,$296.40
White Clover Markets,10483,Sasquatch Ale,35,11.2,$372.40
White Clover Markets,10504,Chang,12,19,$228.00
White Clover Markets,10504,Perth Pasties,10,32.8,$328.00
White Clover Markets,10504,Sir Rodney's Scones,12,10,$120.00
White Clover Markets,10504,Sirop d'érable,25,28.5,$712.50
White Clover Markets,10596,Gnocchi di nonna Alice,5,38,$152.00
White Clover Markets,10596,Rhönbräu Klosterbier,30,7.75,$186.00
White Clover Markets,10596,Vegie-spread,24,43.9,$842.88
White Clover Markets,10693,Gudbrandsdalsost,30,36,$918.00
White Clover Markets,10693,Mishi Kobe Niku,6,97,$582.00
White Clover Markets,10693,Röd Kaviar,15,15,$191.25
White Clover Markets,10693,Tourtière,60,7.45,$379.95
White Clover Markets,10696,Carnival Cotton Candy,20,39,$780.00
White Clover Markets,10696,Spegesild,18,12,$216.00
White Clover Markets,10723,Gumbär Gummibärchen,15,31.23,$468.45
